time,signal,rx bitrate, tx bitrate,mcs_number_rx,mcs_number_tx,bandwidth_tx,bandwidth_rx,connections
2.040331701,-40dBm,130.0_MBit/s_MCS_15_____,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,130,128
2.048485239,-42dBm,130.0_MBit/s_MCS_15_____,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,130,128
2.061946851,-43dBm,130.0_MBit/s_MCS_15_____,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,130,128
2.09736441,-45dBm,130.0_MBit/s_MCS_15_____,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,130,128
2.102882118,-46dBm,130.0_MBit/s_MCS_15_____,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,130,128
2.128495711,-47dBm,130.0_MBit/s_MCS_15_____,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,130,128
2.13083574,-49dBm,130.0_MBit/s_MCS_15_____,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,130,128
2.144958882,-50dBm,130.0_MBit/s_MCS_15_____,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,130,128
2.171202905,-51dBm,130.0_MBit/s_MCS_15_____,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,130,128
2.381929315,-38dBm,130.0_MBit/s_MCS_15_____,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,130,128
2.735713808,-49dBm,117.0_MBit/s_MCS_14_____,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,117,128
2.749026199,-39dBm,117.0_MBit/s_MCS_14_____,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,117,128
2.951783001,-35dBm,117.0_MBit/s_MCS_14_____,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,117,128
3.050474481,-34dBm,117.0_MBit/s_MCS_14_____,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,117,128
3.092998357,-33dBm,117.0_MBit/s_MCS_14_____,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,117,128
3.246211844,-40dBm,117.0_MBit/s_MCS_14_____,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,117,128
3.255232516,-38dBm,104.0_MBit/s_MCS_13_____,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,104,128
3.307350439,-36dBm,130.0_MBit/s_MCS_15_____,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,130,128
4.373039863,-39dBm,104.0_MBit/s_MCS_13_____,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,104,128
7.354515006,-35dBm,104.0_MBit/s_MCS_13_____,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,104,128
7.37122607,-35dBm,130.0_MBit/s_MCS_15_____,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,130,128
7.382416844,-38dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,128
7.391090606,-36dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,128
7.487337595,-41dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,128
7.648579564,-44dBm,130.0_MBit/s_MCS_15_____,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,130,128
12.510291827,-44dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,128
12.532346609,-43dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,128
12.572068038,-40dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,128
12.595756181,-42dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,128
13.267501726,-35dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,128
18.535755054,-45dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,128
18.559406908,-48dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,128
18.592034449,-47dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,128
18.743608133,-46dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,128
19.243040182,-49dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,128
22.350566509,-42dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,128
22.367965154,-38dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,128
22.397124012,-36dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,128
22.732548826,-39dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,128
23.587843785,-50dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,128
23.911924728,-46dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,128
24.103092149,-37dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,128
24.469520809,-36dBm,115.6_MBit/s_MCS_13_short_GI___,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,115.6,128
24.488609057,-35dBm,115.6_MBit/s_MCS_13_short_GI___,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,115.6,128
24.496055822,-37dBm,115.6_MBit/s_MCS_13_short_GI___,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,115.6,128
24.530692498,-35dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,128
26.783414735,-36dBm,86.7_MBit/s_MCS_12_short_GI___,144.4_MBit/s_MCS_15_short_GI___,12,15,144.4,86.7,128
29.541383374,-35dBm,86.7_MBit/s_MCS_12_short_GI___,144.4_MBit/s_MCS_15_short_GI___,12,15,144.4,86.7,128
29.89904778,-34dBm,115.6_MBit/s_MCS_13_short_GI___,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,115.6,128
30.158802623,-37dBm,86.7_MBit/s_MCS_12_short_GI___,144.4_MBit/s_MCS_15_short_GI___,12,15,144.4,86.7,128
33.050057731,-35dBm,57.8_MBit/s_MCS_11_short_GI___,144.4_MBit/s_MCS_15_short_GI___,11,15,144.4,57.8,128
33.054217976,-36dBm,57.8_MBit/s_MCS_11_short_GI___,144.4_MBit/s_MCS_15_short_GI___,11,15,144.4,57.8,128
33.221773709,-48dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,128
35.154440294,-34dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,128
45.654403292,-34dBm,1.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,1,128
46.761919459,-33dBm,1.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,1,128
48.102795562,-34dBm,2.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,2,128
48.942319444,-33dBm,2.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,2,128
49.562419166,-35dBm,2.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,2,128
49.597553464,-35dBm,5.5_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,5.5,128
49.864734055,-37dBm,2.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,2,128
50.318151092,-34dBm,5.5_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,5.5,128
50.379680244,-34dBm,11.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,11,128
50.390239378,-36dBm,11.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,11,128
50.749580938,-38dBm,12.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,12,128
51.763511673,-39dBm,11.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,11,128
51.792297691,-38dBm,11.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,11,128
51.838735846,-35dBm,11.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,11,128
51.841983968,-38dBm,18.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,18,128
51.844782117,-39dBm,18.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,18,128
51.856185954,-39dBm,24.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,24,128
51.864025101,-39dBm,36.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,36,128
51.866702057,-38dBm,36.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,36,128
51.961309622,-39dBm,48.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,48,128
51.974843072,-40dBm,54.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,54,128
52.07276799,-37dBm,26.0_MBit/s_MCS_3_____,144.4_MBit/s_MCS_15_short_GI___,3,15,144.4,26,128
52.076685323,-37dBm,39.0_MBit/s_MCS_4_____,144.4_MBit/s_MCS_15_short_GI___,4,15,144.4,39,128
52.158798435,-35dBm,26.0_MBit/s_MCS_9_____,144.4_MBit/s_MCS_15_short_GI___,9,15,144.4,26,128
52.250091149,-35dBm,28.9_MBit/s_MCS_3_short_GI___,144.4_MBit/s_MCS_15_short_GI___,3,15,144.4,28.9,128
53.276342574,-35dBm,43.3_MBit/s_MCS_4_short_GI___,144.4_MBit/s_MCS_15_short_GI___,4,15,144.4,43.3,128
53.286334854,-37dBm,43.3_MBit/s_MCS_4_short_GI___,144.4_MBit/s_MCS_15_short_GI___,4,15,144.4,43.3,128
53.293947095,-35dBm,57.8_MBit/s_MCS_5_short_GI___,144.4_MBit/s_MCS_15_short_GI___,5,15,144.4,57.8,128
53.318551457,-36dBm,65.0_MBit/s_MCS_6_short_GI___,144.4_MBit/s_MCS_15_short_GI___,6,15,144.4,65,128
53.331067626,-39dBm,72.2_MBit/s_MCS_7_short_GI___,144.4_MBit/s_MCS_15_short_GI___,7,15,144.4,72.2,128
53.333520262,-37dBm,72.2_MBit/s_MCS_7_short_GI___,144.4_MBit/s_MCS_15_short_GI___,7,15,144.4,72.2,128
53.339425777,-36dBm,72.2_MBit/s_MCS_7_short_GI___,144.4_MBit/s_MCS_15_short_GI___,7,15,144.4,72.2,128
63.117871238,-34dBm,86.7_MBit/s_MCS_12_short_GI___,144.4_MBit/s_MCS_15_short_GI___,12,15,144.4,86.7,128
67.690501496,-43dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,128
68.833019153,-38dBm,115.6_MBit/s_MCS_13_short_GI___,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,115.6,128
68.865641835,-39dBm,86.7_MBit/s_MCS_12_short_GI___,144.4_MBit/s_MCS_15_short_GI___,12,15,144.4,86.7,128
68.877661996,-38dBm,86.7_MBit/s_MCS_12_short_GI___,144.4_MBit/s_MCS_15_short_GI___,12,15,144.4,86.7,128
68.887726917,-40dBm,86.7_MBit/s_MCS_12_short_GI___,144.4_MBit/s_MCS_15_short_GI___,12,15,144.4,86.7,128
69.086144027,-38dBm,57.8_MBit/s_MCS_11_short_GI___,144.4_MBit/s_MCS_15_short_GI___,11,15,144.4,57.8,128
69.195752796,-39dBm,57.8_MBit/s_MCS_11_short_GI___,144.4_MBit/s_MCS_15_short_GI___,11,15,144.4,57.8,128
69.221618367,-37dBm,57.8_MBit/s_MCS_11_short_GI___,144.4_MBit/s_MCS_15_short_GI___,11,15,144.4,57.8,128
69.646574056,-49dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,128
70.639036124,-40dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,128
71.626600475,-39dBm,115.6_MBit/s_MCS_13_short_GI___,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,115.6,128
81.014199403,-50dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,128
85.512181596,-44dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,128
102.500277848,-32dBm,1.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,1,128
105.668682575,-31dBm,1.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,1,128
139.045507216,-35dBm,1.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,1,128
140.998430775,-40dBm,1.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,1,128
142.294839548,-30dBm,1.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,1,128
145.501169765,-38dBm,1.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,1,128
146.249493696,-42dBm,1.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,1,128
0,-40dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,32
1.996596035,-48dBm,1.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,1,32
2.731526271,-37dBm,1.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,1,32
2.844509566,-36dBm,1.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,1,32
2.847943374,-35dBm,1.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,1,32
2.881302811,-35dBm,2.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,2,32
2.88741266,-36dBm,2.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,2,32
2.927666668,-36dBm,5.5_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,5.5,32
2.956907097,-37dBm,5.5_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,5.5,32
2.969484609,-37dBm,11.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,11,32
3.010121929,-40dBm,12.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,12,32
3.031914749,-39dBm,12.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,12,32
3.045741382,-40dBm,18.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,18,32
3.084480273,-43dBm,18.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,18,32
3.089383137,-40dBm,24.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,24,32
3.131090219,-39dBm,18.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,18,32
3.141572617,-45dBm,18.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,18,32
3.143978583,-44dBm,18.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,18,32
3.179755077,-39dBm,19.5_MBit/s_MCS_2_____,144.4_MBit/s_MCS_15_short_GI___,2,15,144.4,19.5,32
3.184655073,-38dBm,19.5_MBit/s_MCS_2_____,144.4_MBit/s_MCS_15_short_GI___,2,15,144.4,19.5,32
3.224835088,-38dBm,26.0_MBit/s_MCS_3_____,144.4_MBit/s_MCS_15_short_GI___,3,15,144.4,26,32
3.255586766,-38dBm,39.0_MBit/s_MCS_4_____,144.4_MBit/s_MCS_15_short_GI___,4,15,144.4,39,32
3.302001477,-39dBm,39.0_MBit/s_MCS_4_____,144.4_MBit/s_MCS_15_short_GI___,4,15,144.4,39,32
3.308818657,-39dBm,52.0_MBit/s_MCS_5_____,144.4_MBit/s_MCS_15_short_GI___,5,15,144.4,52,32
3.333824551,-38dBm,52.0_MBit/s_MCS_5_____,144.4_MBit/s_MCS_15_short_GI___,5,15,144.4,52,32
3.354271349,-40dBm,58.5_MBit/s_MCS_6_____,144.4_MBit/s_MCS_15_short_GI___,6,15,144.4,58.5,32
3.369545531,-39dBm,58.5_MBit/s_MCS_6_____,144.4_MBit/s_MCS_15_short_GI___,6,15,144.4,58.5,32
3.457813176,-40dBm,65.0_MBit/s_MCS_7_____,144.4_MBit/s_MCS_15_short_GI___,7,15,144.4,65,32
3.46810066,-39dBm,65.0_MBit/s_MCS_7_____,144.4_MBit/s_MCS_15_short_GI___,7,15,144.4,65,32
3.476005853,-39dBm,78.0_MBit/s_MCS_12_____,144.4_MBit/s_MCS_15_short_GI___,12,15,144.4,78,32
3.5011143,-40dBm,72.2_MBit/s_MCS_7_short_GI___,144.4_MBit/s_MCS_15_short_GI___,7,15,144.4,72.2,32
3.543147492,-40dBm,86.7_MBit/s_MCS_12_short_GI___,144.4_MBit/s_MCS_15_short_GI___,12,15,144.4,86.7,32
3.545624616,-38dBm,86.7_MBit/s_MCS_12_short_GI___,144.4_MBit/s_MCS_15_short_GI___,12,15,144.4,86.7,32
3.572851191,-38dBm,115.6_MBit/s_MCS_13_short_GI___,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,115.6,32
3.583950833,-39dBm,86.7_MBit/s_MCS_12_short_GI___,144.4_MBit/s_MCS_15_short_GI___,12,15,144.4,86.7,32
3.649710591,-38dBm,57.8_MBit/s_MCS_11_short_GI___,144.4_MBit/s_MCS_15_short_GI___,11,15,144.4,57.8,32
3.715401266,-39dBm,57.8_MBit/s_MCS_11_short_GI___,144.4_MBit/s_MCS_15_short_GI___,11,15,144.4,57.8,32
3.807632467,-39dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,32
3.828033492,-39dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,32
3.853021757,-40dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,32
4.727447972,-43dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,32
4.778194328,-39dBm,115.6_MBit/s_MCS_13_short_GI___,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,115.6,32
4.80354437,-38dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,32
5.1004575,-37dBm,115.6_MBit/s_MCS_13_short_GI___,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,115.6,32
10.565906984,-46dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,32
11.673100793,-49dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,32
13.418368092,-42dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,32
15.424877083,-50dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,32
17.818131732,-42dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,32
18.14125398,-45dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,32
18.381076422,-45dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,32
18.763966868,-38dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,32
20.80764407,-51dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,32
22.181977212,-51dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,32
22.193248765,-50dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,32
82.981071293,-47dBm,1.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,1,32
0,-41dBm,1.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,1,64
1.896246563,-42dBm,1.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,1,64
1.904415841,-56dBm,1.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,1,64
1.941022931,-49dBm,2.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,2,64
1.955937369,-42dBm,2.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,2,64
1.958529131,-41dBm,2.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,2,64
2.008742645,-42dBm,5.5_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,5.5,64
2.044240789,-42dBm,11.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,11,64
2.086545869,-46dBm,12.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,12,64
2.134697203,-46dBm,18.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,18,64
2.165853489,-47dBm,24.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,24,64
2.208628916,-47dBm,36.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,36,64
2.220505765,-49dBm,36.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,36,64
2.252208277,-46dBm,36.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,36,64
2.259541039,-47dBm,48.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,48,64
2.287885996,-46dBm,48.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,48,64
2.301669275,-47dBm,54.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,54,64
2.328522914,-49dBm,48.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,48,64
2.332270013,-50dBm,48.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,48,64
2.345529824,-53dBm,48.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,48,64
2.357562359,-56dBm,48.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,48,64
2.372506735,-37dBm,26.0_MBit/s_MCS_3_____,144.4_MBit/s_MCS_15_short_GI___,3,15,144.4,26,64
2.384580799,-36dBm,26.0_MBit/s_MCS_3_____,144.4_MBit/s_MCS_15_short_GI___,3,15,144.4,26,64
2.43519741,-37dBm,39.0_MBit/s_MCS_4_____,144.4_MBit/s_MCS_15_short_GI___,4,15,144.4,39,64
2.437482642,-35dBm,39.0_MBit/s_MCS_4_____,144.4_MBit/s_MCS_15_short_GI___,4,15,144.4,39,64
2.452384057,-34dBm,39.0_MBit/s_MCS_4_____,144.4_MBit/s_MCS_15_short_GI___,4,15,144.4,39,64
2.462253755,-34dBm,52.0_MBit/s_MCS_5_____,144.4_MBit/s_MCS_15_short_GI___,5,15,144.4,52,64
2.47470335,-35dBm,52.0_MBit/s_MCS_5_____,144.4_MBit/s_MCS_15_short_GI___,5,15,144.4,52,64
2.515314942,-34dBm,58.5_MBit/s_MCS_6_____,144.4_MBit/s_MCS_15_short_GI___,6,15,144.4,58.5,64
2.52089983,-35dBm,58.5_MBit/s_MCS_6_____,144.4_MBit/s_MCS_15_short_GI___,6,15,144.4,58.5,64
2.540456756,-36dBm,58.5_MBit/s_MCS_6_____,144.4_MBit/s_MCS_15_short_GI___,6,15,144.4,58.5,64
2.560462156,-36dBm,65.0_MBit/s_MCS_7_____,144.4_MBit/s_MCS_15_short_GI___,7,15,144.4,65,64
2.56801621,-37dBm,65.0_MBit/s_MCS_7_____,144.4_MBit/s_MCS_15_short_GI___,7,15,144.4,65,64
2.596266081,-34dBm,78.0_MBit/s_MCS_12_____,144.4_MBit/s_MCS_15_short_GI___,12,15,144.4,78,64
2.610020423,-35dBm,78.0_MBit/s_MCS_12_____,144.4_MBit/s_MCS_15_short_GI___,12,15,144.4,78,64
2.648945616,-34dBm,104.0_MBit/s_MCS_13_____,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,104,64
2.685160342,-35dBm,117.0_MBit/s_MCS_14_____,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,117,64
2.700019008,-34dBm,117.0_MBit/s_MCS_14_____,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,117,64
2.725015161,-35dBm,130.0_MBit/s_MCS_15_____,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,130,64
2.735474766,-36dBm,130.0_MBit/s_MCS_15_____,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,130,64
2.765983837,-35dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,64
2.789532142,-36dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,64
2.871944727,-39dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,64
2.888132667,-40dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,64
2.914421178,-42dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,64
2.939421141,-43dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,64
3.054042904,-37dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,64
3.075420034,-35dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,64
3.083792559,-35dBm,115.6_MBit/s_MCS_13_short_GI___,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,115.6,64
3.088431247,-34dBm,115.6_MBit/s_MCS_13_short_GI___,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,115.6,64
3.129537259,-33dBm,115.6_MBit/s_MCS_13_short_GI___,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,115.6,64
3.137015068,-34dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,64
3.18655369,-36dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,64
